FID_,OBJECTID,PointID,Accuracy,Type,ObsID,ObsID_1,EO_ID,Species,Year,Month,Day,TimeStart,TimeEnd,UseID,ExtDB,ExtDBID,ExtJoinFie,ExtJoinVal,POINT_X,POINT_Y
,3552,Point_1859,12,Animal Location,1859,1859,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],111A,620016.0918,4939680.918
,3553,Point_1987,12,Animal Location,1987,1987,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],183A,615860.2059,4937141.741
,3554,Point_4292,10,Animal Location,4522,4522,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],183B,615862.883,4937073.819
,3555,Point_1939,12,Animal Location,1939,1939,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],056D,616353.5811,4941241.21
,3556,Point_2243,12,Animal Location,2243,2243,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],056E,616425,4941730
,3557,Point_4293,12,Animal Location,4523,4523,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],056F,616466.5818,4941762.589
,3558,Point_1725,12,Animal Location,1725,1725,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],056A,617237.2234,4941148.282
,3559,Point_1727,12,Animal Location,1727,1727,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],056C,617270.8033,4941139.525
,3560,Point_1726,12,Animal Location,1726,1726,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],056B,617246,4941090
,3561,Point_4294,2.5,Animal Location,4524,4524,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],056G,617228.9837,4941095.842
,3562,Point_4295,8.5,Animal Location,4525,4525,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],288B,612873.772,4943363.23
,3563,Point_2298,12,Animal Location,2298,2298,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],288A,612686.7471,4943375.105
,3564,Point_4296,10,Animal Location,4526,4526,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],542A,601170.735,4944432.836
,3565,Point_4297,10,Animal Location,4527,4527,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],542B,601866.061,4944542.374
,3566,Point_4298,10,Animal Location,4529,4529,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],419A,595509.5588,4937326.926
,3567,Point_4299,1,Animal Location,4530,4530,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],419B,595465.2976,4937357.3
,3568,Point_4300,10,Animal Location,4528,4528,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],435A,592764.3285,4935364.09
,3569,Point_4301,10,Animal Location,4531,4531,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],475B,587152.927,4935743.615
,3570,Point_4302,7.5,Animal Location,4532,4532,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],475A,587235.595,4935556.099
,3571,Point_2160,12,Animal Location,2160,2160,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],242A,592294,4933420
,3572,Point_2161,12,Animal Location,2161,2161,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],243A,594918.1533,4933385.624
,3573,Point_4303,7.5,Animal Location,4533,4533,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],242B,592470.7799,4932978.361
,3574,Point_2350,12,Animal Location,2350,2350,4206,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],315A,592538.3295,4932185.249
,3575,Point_1702,12,Animal Location,1702,1702,-1,Haliaeetus leucocephalus,0,0,0,,,IO,-1,5,[NestSites].[PK_Nest],315B,592752.71,4932202.293
,3576,Point_4304,8.5,Animal Location,4534,4534,0,Haliaeetus leucocephalus,0,0,0,,,ER,-1,5,[NestSites].[PK_Nest],524A,585334.341,4938305.011
